budget,genres,id,keywords,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime_x,title,vote_average,vote_count,year,synopsis,critic_score,people_score,total_reviews,total_ratings,type,genre,box_office_(gross_usa),runtime_y,crew
19000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1417,"[{""id"": 514, ""name"": ""spain""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 964, ""name"": ""servant""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 2710, ""name"": ""fairy""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 5882, ""name"": ""franco regime""}, {""id"": 6092, ""name"": ""army""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9720, ""name"": ""woods""}, {""id"": 13084, ""name"": ""king""}, {""id"": 18028, ""name"": ""hiding""}, {""id"": 18129, ""name"": ""labyrinth""}, {""id"": 207003, ""name"": ""mythological""}]",El laberinto del fauno,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",90.809408,"[{""name"": ""Estudios Picasso"", ""id"": 2029}, {""name"": ""Esperanto Filmoj"", ""id"": 7470}, {""name"": ""Tequila Gang"", ""id"": 11628}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",2006-05-27,83258226,118.0,Pan's Labyrinth,7.6,3041,2006,"In 1944 Spain young Ofelia (Ivana Baquero) and her ailing mother (Ariadna Gil) arrive at the post of her mother's new husband (Sergi López), a sadistic army officer who is trying to quell a guerrilla uprising. While exploring an ancient maze, Ofelia encounters the faun Pan, who tells her that she is a legendary lost princess and must complete three dangerous tasks in order to claim immortality.",95,91.0,238,"250,000+",Horror,"drama, war, fantasy",$37.6M,120.0,"Maribel Verdú, Ivana Baquero, Doug Jones, Ariadna Gil, Federico Luppi, Roger Casamajor, Manolo Solo, Guillermo del Toro, Guillermo del Toro, Alfonso Cuarón, Bertha Navarro, Guillermo del Toro, Frida Torresblanco, Guillermo Navarro, Javier Navarrete, Bernat Vilaplana"
16000000,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}]",264656,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10322, ""name"": ""native american""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 155573, ""name"": ""wild west""}, {""id"": 193225, ""name"": ""driven insane""}, {""id"": 208170, ""name"": ""abusive marriage""}, {""id"": 208171, ""name"": ""refused services""}, {""id"": 208172, ""name"": ""prison wagon""}, {""id"": 208173, ""name"": ""lost in the desert""}, {""id"": 208174, ""name"": ""buffalo skin""}]",The Homesman,"When three women living on the edge of the American frontier are driven mad by harsh pioneer life, the task of saving them falls to the pious, independent-minded Mary Bee Cuddy. Transporting the women by covered wagon to Iowa, she soon realizes just how daunting the journey will be, and employs a low-life drifter, George Briggs, to join her. The unlikely pair and the three women head east, where a waiting minister and his wife have offered to take the women in. But the group first must traverse the harsh Nebraska Territories marked by stark beauty, psychological peril and constant threat.",20.59148,"[{""name"": ""The Javelina Film Company"", ""id"": 2322}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Ithaca Pictures"", ""id"": 11765}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-18,3442853,122.0,The Homesman,6.4,258,2014,A frontier farm woman (Hilary Swank) saves the life of a claim-jumper (Tommy Lee Jones) and persuades him to help her escort three insane women to a safe haven in Iowa.,80,52.0,156,"10,000+",Western,"western, drama",$2.4M,122.0,"Tommy Lee Jones, Hilary Swank, David Dencik, William Fichtner, Grace Gummer, John Lithgow, Tim Blake Nelson, Miranda Otto, Jesse Plemons, Sonja Richter, Tommy Lee Jones, Tommy Lee Jones, Kieran Fitzgerald, Wesley Oliver, Peter Brant, Brian Kennedy, Luc Besson, Tommy Lee Jones, Deborah Dobson Bach"
17000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",146,"[{""id"": 334, ""name"": ""flying""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 2063, ""name"": ""taskmaster""}, {""id"": 4575, ""name"": ""comb""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 5293, ""name"": ""desert thief""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 18432, ""name"": ""female martial artist""}]",卧虎藏龙,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.",45.742254,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""Columbia Pictures Film Production Asia"", ""id"": 2798}, {""name"": ""Good Machine"", ""id"": 10565}, {""name"": ""EDKO Film"", ""id"": 12205}, {""name"": ""Asia Union Film & Entertainment Ltd."", ""id"": 20289}, {""name"": ""United China Vision"", ""id"": 20290}, {""name"": ""Zoom Hunt International Productions Company Ltd."", ""id"": 20291}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-10-01,213525736,120.0,"Crouching Tiger, Hidden Dragon",7.2,927,2000,"In 19th century Qing Dynasty China, a warrior (Chow Yun-Fat) gives his sword, Green Destiny, to his lover (Michelle Yeoh) to deliver to safe keeping, but it is stolen, and the chase is on to find it. The search leads to the House of Yu where the story takes on a whole different level.",97,86.0,158,"250,000+",Action & Adventure,"sports and fitness, action, adventure",$128.1M,120.0,"Chow Yun-Fat, Michelle Yeoh, Zhang Ziyi, Chen Chang, Sihung Lung, Pei-pei Cheng, Li Fazeng, Xian Gao, Hai Yan, Wang Deming, Ang Lee, Hui-Ling Wang, James Schamus, Kuo Jung Tsai, Li-Kong Hsu, William Kong, Ang Lee, Phillip Lee"
15000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",947,"[{""id"": 487, ""name"": ""cairo""}, {""id"": 1975, ""name"": ""arabian""}, {""id"": 2504, ""name"": ""world war i""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 3575, ""name"": ""jerusalem""}, {""id"": 4100, ""name"": ""british army""}, {""id"": 4107, ""name"": ""british empire""}, {""id"": 4535, ""name"": ""damascus""}, {""id"": 4717, ""name"": ""camel""}, {""id"": 6091, ""name"": ""war""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 173259, ""name"": ""arab""}, {""id"": 214410, ""name"": ""ottoman empire""}]",Lawrence of Arabia,"An epic about British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",41.286336,"[{""name"": ""Horizon Pictures (II)"", ""id"": 11356}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1962-12-10,69995385,216.0,Lawrence of Arabia,7.8,851,1962,"Due to his knowledge of the native Bedouin tribes, British Lieutenant T.E. Lawrence (Peter O'Toole) is sent to Arabia to find Prince Faisal (Alec Guinness) and serve as a liaison between the Arabs and the British in their fight against the Turks. With the aid of native Sherif Ali (Omar Sharif), Lawrence rebels against the orders of his superior officer and strikes out on a daring camel journey across the harsh desert to attack a well-guarded Turkish port.",97,93.0,91,"50,000+",Action & Adventure,"drama, history, adventure, biography",$6.0M,216.0,"Peter O'Toole, Alec Guinness, Anthony Quinn, Omar Sharif, Jack Hawkins, Jose Ferrer, Claude Rains, Anthony Quayle, Arthur Kennedy, Donald Wolfit, David Lean, Robert Bolt, Michael Wilson, Robert A. Harris, Sam Spiegel, Maurice Jarre, F.A. Young, Anne V. Coates, Maude Spector, John Box"
16000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2493,"[{""id"": 157186, ""name"": ""swashbuckler""}, {""id"": 160350, ""name"": ""evil prince""}, {""id"": 160358, ""name"": ""reference to socrates""}, {""id"": 160359, ""name"": ""reference to plato""}, {""id"": 160362, ""name"": ""screwball""}, {""id"": 160364, ""name"": ""impersonation""}]",The Princess Bride,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",44.533612,"[{""name"": ""Act III Communications"", ""id"": 1153}, {""name"": ""The Princess Bride Ltd."", ""id"": 49243}, {""name"": ""Buttercup Films Ltd."", ""id"": 49244}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-09-18,30857814,98.0,The Princess Bride,7.6,1486,1987,"A fairy tale adventure about a beautiful young woman and her one true love. He must find her after a long separation and save her. They must battle the evils of the mythical kingdom of Florin to be reunited with each other. Based on the William Goldman novel ""The Princess Bride"" which earned its own loyal audience.",97,94.0,77,"250,000+",Action & Adventure,"kids and family, comedy, adventure",$26.9M,98.0,"Cary Elwes, Robin Wright, Mandy Patinkin, Chris Sarandon, Christopher Guest, Wallace Shawn, Fred Savage, Peter Falk, Peter Cook, Carol Kane, Rob Reiner, William Goldman, Steve Nicolaides, Rob Reiner, Andrew Scheinman, Jeffrey Stott, Willy De Ville, Mark Knopfler, Adrian Biddle"
14000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",17880,[],Because of Winn-Dixie,"A girl, abandoned by her mother when she was three, moves to a small town in Florida with her father. There, she adopts an orphaned dog she names Winn-Dixie. The bond between the girl and her special companion brings together the people in a small Florida town and heals her own troubled relationship with her father.",3.334804,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-02-18,32645546,106.0,Because of Winn-Dixie,6.1,61,2005,"Abandoned by her mother years ago, Opal (AnnaSophia Robb), a 10-year-old girl, moves with her preacher father (Jeff Daniels) to a small town in Florida. Lonely and missing her old friends, Opal is ecstatic to find companionship with a rambunctious little dog she names Winn-Dixie, after the store where she found the pup. With Winn-Dixie's help, Opal befriends several colorful townsfolk (Cicely Tyson, Eva Marie Saint, Dave Matthews) and even begins mending her relationship with her father.",55,63.0,122,"25,000+",Sports & Fitness,"kids and family, drama",$32.6M,105.0,"AnnaSophia Robb, Jeff Daniels, Cicely Tyson, Eva Marie Saint, Dave Matthews, Courtney Jines, Elle Fanning, Nick Price, Luke Benward, Lara Grice, Wayne Wang, Kate DiCamillo, Joan V. Singleton, Trevor Albert, Rachel Portman, Karl Walter Lindenlaub, Donald Graham Burt, Hope Hanafin, Kathleen M. Courtney"
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",12162,"[{""id"": 1589, ""name"": ""sniper""}, {""id"": 1653, ""name"": ""explosive""}, {""id"": 1797, ""name"": ""loyalty""}, {""id"": 4595, ""name"": ""u.s. army""}, {""id"": 5939, ""name"": ""iraq""}, {""id"": 7336, ""name"": ""car bomb""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10481, ""name"": ""tension""}, {""id"": 15087, ""name"": ""iraq war""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 167342, ""name"": ""bomb squad""}, {""id"": 173841, ""name"": ""body armor""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 187288, ""name"": ""army sergeant""}]",The Hurt Locker,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",47.006162,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Kingsgate Films"", ""id"": 770}, {""name"": ""Grosvenor Park Media Ltd."", ""id"": 2053}, {""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Film Capital Europe Funds (FCEF )"", ""id"": 20343}, {""name"": ""First Light Production"", ""id"": 20344}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-10,42000000,131.0,The Hurt Locker,7.2,1840,2008,"Staff Sgt. William James (Jeremy Renner), Sgt. J.T. Sanborn (Anthony Mackie) and Specialist Owen Eldridge (Brian Geraghty) are members of a bomb-disposal unit in Baghdad. As their tour of duty enters its final weeks, the men face a set of increasingly hazardous situations, any of which could end their lives in an explosive instant.",97,84.0,289,"50,000+",Action & Adventure,"action, mystery and thriller, drama, war",$15.7M,127.0,"Jeremy Renner, Anthony Mackie, Brian Geraghty, Guy Pearce, Ralph Fiennes, David Morse, Evangeline Lilly, Christian Camargo, Christopher Sayegh, Suhail Aldabbach, Kathryn Bigelow, Mark Boal, Kathryn Bigelow, Mark Boal, Nicolas Chartier, Marco Beltrami, Buck Sanders, Barry Ackroyd, Chris Innis"
15000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",37003,[],U2 3D,"A 3-D presentation of U2's global ""Vertigo"" tour. Shot at seven different shows, this production employs the greatest number of 3-D cameras ever used for a single project.",0.335195,"[{""name"": ""National Geographic Entertainment"", ""id"": 11522}, {""name"": ""3ality Digital Entertainment"", ""id"": 80711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-05-19,22730842,85.0,U2 3D,6.7,10,2007,"This concert film and its groundbreaking camerawork provide viewers with an immersive and unprecedented 3-D experience of the legendary Irish rockers' acclaimed ""Vertigo"" tour. U2 -- Bono, The Edge, Adam Clayton and Larry Mullen Jr. -- perform thrilling renditions of latter-day hits like ""Beautiful Day"" and classic songs from their rich back catalog, including ""Sunday Bloody Sunday,"" ""Pride,"" ""With or Without You"" and ""Where the Streets Have No Name.""",92,93.0,88,"5,000+",Musical & Performing Arts,documentary,$10.4M,85.0,"Bono, The Edge, Adam Clayton, Larry Mullen Jr., Catherine Owens, Mark Pellington, Jon Shapiro, Peter Shapiro, John Modell, Catherine Owens, Sandy Climan, Michael Peyser, David M. O'Dell"
15000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 37, ""name"": ""Western""}]",8053,"[{""id"": 2296, ""name"": ""border patrol""}, {""id"": 5616, ""name"": ""united states\u2013mexico barrier""}, {""id"": 6044, ""name"": ""promise""}, {""id"": 18034, ""name"": ""desert""}]",The Three Burials of Melquiades Estrada,"When brash Texas border officer Mike Norton (Barry Pepper) wrongfully kills and buries the friend and ranch hand of Pete Perkins (Tommy Lee Jones), the latter is reminded of a promise he made to bury his friend, Melquiades Estrada (Julio Cesar Cedillo), in his Mexican home town. He kidnaps Norton and exhumes Estrada's corpse, and the odd caravan sets out on horseback for Mexico. As Estrada's body begins to rot, Norton begins to unravel, but Perkins remains determined to honor his vow.",12.163832,"[{""name"": ""The Javelina Film Company"", ""id"": 2322}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2005-11-17,12036149,121.0,The Three Burials of Melquiades Estrada,7.0,177,2005,"When brash Texas border officer Mike Norton (Barry Pepper) wrongfully kills and buries the friend and ranch hand of Pete Perkins (Tommy Lee Jones), the latter is reminded of a promise he made to bury his friend, Melquiades Estrada (Julio Cesar Cedillo), in his Mexican home town. He kidnaps Norton and exhumes Estrada's corpse, and the odd caravan sets out on horseback for Mexico. As Estrada's body begins to rot, Norton begins to unravel, but Perkins remains determined to honor his vow.",85,81.0,149,"25,000+",Western,"crime, drama, adventure",$5.0M,121.0,"Tommy Lee Jones, Barry Pepper, Julio Cesar Cedillo, Dwight Yoakam, January Jones, Melissa Leo, Levon Helm, Mel Rodriguez, Ignacio Guadalupe, Tommy Lee Jones, Guillermo Arriaga, Luc Besson, Pierre-Ange Le Pogam, Tommy Lee Jones, Chris Menges, Merideth Boswell"
92620000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",19,"[{""id"": 312, ""name"": ""man vs machine""}, {""id"": 1001, ""name"": ""underground world""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 1761, ""name"": ""metropolis""}, {""id"": 2346, ""name"": ""worker""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3223, ""name"": ""machine town""}, {""id"": 3640, ""name"": ""work""}, {""id"": 4034, ""name"": ""class society""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5966, ""name"": ""tower of babel""}, {""id"": 6662, ""name"": ""delirium""}, {""id"": 10012, ""name"": ""chase scene""}, {""id"": 10125, ""name"": ""mad scientist""}, {""id"": 11222, ""name"": ""prophet""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14796, ""name"": ""destruction""}, {""id"": 154802, ""name"": ""silent film""}, {""id"": 201028, ""name"": ""depravity""}, {""id"": 206472, ""name"": ""masterpiece""}, {""id"": 234109, ""name"": ""downtrodden""}, {""id"": 234110, ""name"": ""saviour""}]",Metropolis,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",32.351527,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Universum Film (UFA)"", ""id"": 12372}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1927-01-10,650422,153.0,Metropolis,8.0,657,1927,"This influential German science-fiction film presents a highly stylized futuristic city where a beautiful and cultured utopia exists above a bleak underworld populated by mistreated workers. When the privileged youth Freder (Gustav Fröhlich) discovers the grim scene under the city, he becomes intent on helping the workers. He befriends the rebellious teacher Maria (Brigitte Helm), but this puts him at odds with his authoritative father, leading to greater conflict.",97,92.0,133,"50,000+",Action & Adventure,"drama, sci fi",$1.2M,123.0,"Brigitte Helm, Alfred Abel, Rudolf Klein-Rogge, Fritz Rasp, Theodor Loos, Erwin Biswanger, Heinrich George, Olaf Storm, Fritz Lang, Fritz Lang, Thea von Harbou, Thea von Harbou, Erich Pommer, Tawd Beckman, Gottfried Huppertz, Karl Freund, Otto Hunte"
